timestamp,gas_price
1683923303,0x10ba8f254f
1683923327,0x10602b72d0
1683923339,0x126b2e2afb
1683923351,0x12439f37c9
1683923363,0x1180917b10
1683923375,0x10c0209f23
1683923387,0x100bf99a60
1683923399,0x10fbab1394
1683923411,0x1094ebbc07
1683923435,0x1246342787
1683923447,0x14083fee8c
1683923459,0x13a0d3da74
1683923471,0x12f534488e
1683923483,0x1265692410
1683923495,0x11b56fbf36
1683923507,0x1171db573f
1683923519,0x11374a9bf7
1683923531,0x1105bcc63e
1683923543,0x10d3995de8
1683923555,0x11b60598af
1683923567,0x10ab1fb0e0
1683923579,0x10919fadc7
1683923591,0x108742767e
1683923603,0xfe178a1af
1683923615,0xfc9d66529
1683923627,0xf42606533
1683923639,0xfb75d61d4
1683923651,0xf2dad43cf
1683923663,0xf5d1bd31b
1683923675,0xef9344e5a
1683923687,0xe550e9f6e
1683923699,0xe04089877
1683923723,0xde12d78c9
1683923735,0xf9cde3d79
1683923747,0xf8c918d6d
1683923759,0xf4b4010a0
1683923771,0xedb4f2e5b
1683923783,0xee5ce4f32
1683923795,0xe8baf365b
1683923807,0xdd7d04719
1683923819,0xe06835308
1683923831,0xd79adfe52
1683923843,0xd3790a96a
1683923855,0xce80de816
1683923867,0xd02547b5c
1683923879,0xdb7b77695
1683923891,0xe51d482fb
1683923903,0xdf7877a5d
1683923915,0xdedb664d8
1683923927,0xd936362b6
1683923939,0xd56e2e9b9
1683923951,0xe241dc96c
1683923963,0xe1c938d67
1683923975,0xd96f40e99
1683923987,0xdfa878a8f
1683923999,0xd9d309370
1683924011,0xddfdc1fde
1683924023,0xe6d0da380
1683924035,0xe1da60a97
1683924047,0xf0d9ad26f
1683924059,0xeae8b667e
1683924071,0xe168d1e85
1683924083,0xe1d6b1f9c
1683924095,0xe17eda201
1683924107,0xdb23f2fcc
1683924119,0xe1d0e82e9
1683924131,0xe0efe7b20
1683924143,0xe1599446a
1683924155,0xea86726bb
1683924167,0xe5b407edb
1683924179,0xdb81b7d3d
1683924191,0xd929b2cb3
1683924203,0xe14ee164e
1683924215,0xd6fdc434f
1683924227,0xd240731f8
1683924239,0xdda2660e3
1683924251,0xd248e4b25
1683924263,0xd43eb8c6c
1683924275,0xda06b5a1b
1683924287,0xcc828181c
1683924299,0xd8e5467fa
1683924311,0xd7e8885c7
1683924323,0xd076bde19
1683924335,0xcd28c8833
1683924347,0xc73d18ebd
1683924359,0xbfeb6e05a
1683924371,0xd16f5af22
1683924383,0xc7eb8fd62
1683924395,0xc3819cf3f
1683924407,0xbf859c3e3
1683924419,0xc08cc8d65
1683924431,0xb7929c22a
1683924443,0xcd479be46
1683924455,0xc753c51b6
1683924467,0xc2ef071ab
1683924479,0xc3726c3f2
1683924491,0xc22e42684
1683924503,0xbc6166791
1683924515,0xbce8ad327
1683924527,0xc084bef3f
1683924539,0xca202ad1d
1683924551,0xc25752955
1683924563,0xcd6056ce8
1683924575,0xcb42032c9
1683924587,0xc40c98bef
1683924599,0xbf431c758
1683924611,0xc134bb598
1683924623,0xc6672dea5
1683924635,0xc210da707
1683924647,0xbbd12df2b
1683924659,0xc888c385c
1683924671,0xcc626c032
1683924683,0xc93a59f48
1683924695,0xc880d2c47
1683924707,0xc1c72d220
1683924719,0xc89dce0bf
1683924731,0xc51fbcc58
1683924743,0xc397303a2
1683924755,0xbbe7f00de
1683924767,0xbddb6a38a
1683924779,0xb9543950a
1683924791,0xba65feae7
1683924803,0xb56a16d7f
1683924815,0xbbc463c9d
1683924827,0xba2c0adbf
1683924839,0xc3b7342de
1683924851,0xdba86d473
1683924863,0xdcfb7e312
1683924875,0xe13f44bec
1683924887,0xd8e31e31e
1683924899,0xd173d6952
1683924911,0xc88615b7a
1683924923,0xc2e1aec68
1683924935,0xbf434ac10
1683924947,0xbd563a92b
1683924959,0xb9b0f5234
1683924971,0xbd9872587
1683924983,0xc02da3570
1683924995,0xb9927366f
1683925007,0xb7100af6e
1683925019,0xb28aa7a3c
1683925031,0xb2e768de5
1683925043,0xb6fed6e77
1683925055,0xbcb3fa279
1683925067,0xb70eec5fb
1683925079,0xbab5f216b
1683925091,0xba35cb01a
1683925103,0xb74f7c58e
1683925115,0xb39703d5a
1683925127,0xbb649edd8
1683925139,0xbb2398644
1683925151,0xba9edf74e
1683925163,0xc0d693a74
1683925175,0xbe6f55282
1683925187,0xba33972c4
1683925199,0xc52fc5469
1683925211,0xcaac43a3c
1683925223,0xe3d0fa285
1683925235,0xea460d5ec
1683925247,0xeaa6bfb75
1683925259,0xed5519269
1683925283,0xf08fe3917
1683925295,0x10ba9bce8e
1683925307,0x1114a01d70
1683925319,0x11016c8e6f
1683925331,0x1108082a24
1683925343,0x1134398894
1683925355,0x110b904b8f
1683925367,0x118c97fbb8
1683925379,0x1171353ca7
1683925391,0x10dc45f8bf
1683925403,0x10b5f34d14
1683925415,0x11d6c5a00d
1683925427,0x12286dcef0
1683925439,0x11b39d1074
1683925451,0x11b649c04e
1683925463,0x1262299f35
1683925475,0x1278e62c75
1683925487,0x1212039ce8
1683925499,0x122e10b4e4
1683925511,0x12240e7e57
1683925523,0x1262215c49
1683925535,0x12403b4196
1683925547,0x11a204bc53
1683925559,0x1293445404
1683925571,0x1237b9f4fb
1683925583,0x13182b06bd
1683925595,0x1272f4d821
1683925607,0x134fd0fc3e
1683925619,0x1332531595
1683925631,0x12ba90e6cd
1683925643,0x1279c348a5
1683925655,0x11e043bf8e
1683925679,0x120395d787
1683925691,0x12403f51de
1683925703,0x11842d555e
1683925715,0x12ef8588e1
1683925727,0x12645a333c
1683925739,0x11fb4016a1
1683925751,0x118074071d
1683925763,0x127d93a2a1
1683925775,0x123d56d4d2
1683925787,0x11703bcf96
1683925799,0x11d27af710
1683925811,0x115ba533e9
1683925823,0x10db77d8cc
1683925835,0x10b9785b00
1683925847,0x10acee9046
1683925859,0x1038512a2b
1683925871,0x104e4bea50
1683925883,0x10f0a73c9f
1683925895,0x11541295d7
1683925907,0x11b9a829be
1683925919,0x11b12e4e6e
1683925931,0x10eee8cef0
1683925943,0x10f0b3849f
1683925955,0x10f4366f21
1683925967,0x112d31df5f
1683925979,0x10b4e14654
1683925991,0xfe5b329ec
1683926003,0x115fe0133a
1683926015,0x11d102554e
1683926027,0x11560a662e
1683926039,0x109e44e573
1683926051,0x1070b12504
1683926063,0x105c6d7c77
1683926075,0x103855e1ba
1683926087,0xfd4b23f21
1683926099,0xff6d0cc96
1683926111,0xf69cbe7df
1683926123,0x1021587efd
1683926135,0xf80a3f113
1683926147,0xf577401d1
1683926159,0xeda8ecd36
1683926171,0xedef626c8
1683926183,0xefdffd6ab
1683926195,0xeb5ce7508
1683926207,0xe38548063
1683926219,0xe3bf80ba4
1683926231,0xee9812352
1683926243,0xeb2a4f909
1683926255,0xe088ecf06
1683926267,0xeb32d81a0
1683926279,0xe77f3d46a
1683926291,0xe3e54d487
1683926303,0xe302ac143
1683926315,0xe2c5b1057
1683926327,0xf13de3389
1683926339,0xdad30cdfc
1683926351,0xf4f818e0d
1683926363,0xf0acdf6c6
1683926387,0xf277d7452
1683926399,0xfc75b3d67
1683926411,0xfa3c95647
1683926423,0xf70294c07
1683926435,0xf987bc706
1683926447,0xea864febb
1683926459,0xee94616fc
1683926471,0xfdb09d0ce
1683926483,0xf427eb058
1683926495,0xeeb28965c
1683926507,0xe2d1edabc
1683926519,0xdc4fe6b99
1683926531,0xd611a27f7
1683926543,0xe8ca1719a
1683926555,0xe28e3159f
1683926567,0xdca81e54e
1683926579,0xd6d91efae
1683926591,0xd8a5fb58e
1683926603,0xd998b3d0e
1683926615,0xd73bd2f6a
1683926627,0xd7c75dfc9
1683926639,0xdc256e0c8
1683926651,0xd64a42dd6
1683926663,0xe0a16b89a
1683926675,0xddee86493
1683926687,0xd8ea3c0e6
1683926699,0xd4f95894e
1683926711,0xd3758281a
1683926723,0xcf3df22a3
1683926735,0xc7e4c23a1
1683926747,0xc6f1df184
1683926771,0xbdb0076c8
1683926783,0xd564222e8
1683926795,0xd50317767
1683926807,0xcd2d48f31
1683926819,0xc8710a8d0
1683926831,0xc5d97f6be
1683926843,0xccc12da4c
1683926855,0xc3f93be57
1683926867,0xc6518ff75
1683926879,0xc44ef4209
1683926891,0xbc8b9d7db
1683926903,0xc116f2603
1683926915,0xba08d0bbf
1683926927,0xcced462c9
1683926939,0xc83d0d4e2
1683926951,0xcb43518ca
1683926963,0xd864ed94b
1683926975,0xd5718c2bc
1683926987,0xd7d46c746
1683926999,0xd6e3dd7d0
1683927011,0xd21619a3e
1683927023,0xec537b907
1683927035,0xeb12a7250
1683927047,0xeb7e99d2e
1683927059,0xf48e664e7
1683927071,0xf8f17ca9f
1683927083,0x10070c97b0
1683927095,0x107334da3f
1683927107,0x10880bd1ea
1683927119,0x104f10f3c4
1683927131,0x120b07096c
1683927143,0x115d05e4fc
1683927155,0x10ff6ce472
1683927167,0x10e55972cf
1683927179,0xfef09ab73
1683927191,0xfb4d51ba0
1683927203,0xf5da92eec
1683927215,0xeea36b903
1683927227,0xeff3eaf64
1683927239,0xe7d8d5032
1683927251,0xe928d2503
1683927263,0xf84e73bd4
1683927275,0xf3b1dde83
1683927287,0xee000d557
1683927299,0xe2496cd9c
1683927311,0xda90df6b1
1683927323,0xd9dbe6ead
1683927335,0xd62271b57
1683927347,0xd8ea72ef9
1683927359,0xcdc800698
1683927371,0xce130eee1
1683927383,0xcb870d86e
1683927395,0xc88697f60
1683927407,0xc29cc1908
1683927419,0xc071b5946
1683927431,0xbd06148d9
1683927443,0xc03ada977
1683927455,0xba76f7abc
1683927467,0xbcb0b6010
1683927479,0xbfab2b2a2
1683927491,0xbdb51fbcc
1683927503,0xb8c359bae
1683927515,0xbd3dc3eec
1683927527,0xbc87920e2
1683927539,0xb25eb793b
1683927551,0xb468283c2
1683927563,0xb40609923
1683927575,0xade758482
1683927587,0xb1065ae49
1683927599,0xa9fb36f98
1683927611,0xabf122cb2
1683927623,0xaf5b88bbd
1683927635,0xab3cf5e52
1683927647,0xa84995953
1683927659,0xacf90c81a
1683927671,0xa62a8d4c1
1683927683,0xb1a50d7f1
1683927695,0xaa3b6ffb3
1683927707,0xa967f00d3
1683927719,0xab0622384
1683927731,0xa210ae87b
1683927743,0xa93a89dda
1683927755,0xac575dcb0
1683927767,0xa9bbfd58d
1683927779,0xa492d129f
1683927791,0xa5418d42d
1683927803,0xb3afa905c
1683927815,0xaedfb0f33
1683927827,0xb10c13eff
1683927839,0xae9022d8e
1683927851,0xad1dfb681
1683927863,0xc2bf01477
1683927875,0xd2727df83
1683927887,0xcb993ce48
1683927899,0xc65ef4da2
1683927923,0xc01325d1f
1683927935,0xd81335d3b
1683927947,0xdd0b902b0
1683927959,0xd5b51ac55
1683927971,0xd2702a650
1683927983,0xce6fdde25
1683927995,0xc9329b01a
1683928007,0xcc7577583
1683928019,0xcc4e82b7d
1683928031,0xc117badff
1683928043,0xc3c453288
1683928055,0xcdde59f6b
1683928067,0xcad8a3a14
1683928079,0xc52ee51ea
1683928091,0xc613264dc
1683928103,0xc58501fce
1683928115,0xc05c62227
1683928139,0xbda894d7b
1683928151,0xc619a49f7
1683928163,0xcfe5f3d87
1683928175,0xd05c32c9f
1683928187,0xcdaa212c3
1683928199,0xcfb520a07
1683928211,0xd1e5bccc3
1683928223,0xd0371a4fe
1683928235,0xd2afcf2ce
1683928247,0xd6b76a2f2
1683928259,0xdeefbc879
1683928271,0xdaf906b38
1683928283,0xdca9e2512
1683928295,0xd0b6180ce
1683928307,0xcc11805e0
1683928319,0xcd75c8d8a
1683928331,0xc86a63a83
1683928343,0xc785dbecf
1683928355,0xc5f7c78f8
1683928367,0xc1b0b59de
1683928379,0xbc6844cb0
1683928391,0xbe548d5b7
1683928403,0xc3c19d4c7
1683928415,0xc71959432
1683928427,0xc18df94ac
1683928439,0xc036543be
1683928451,0xb59066d8b
1683928463,0xc0caac4ff
1683928475,0xb8ccbbe34
1683928487,0xb2de1e52e
1683928499,0xb8880d794
1683928511,0xb6c0dcfcc
1683928523,0xbc2b6f822
1683928535,0xb60355ed8
1683928547,0xb1be39b32
1683928559,0xaea3bb8eb
1683928571,0xadb0684f3
1683928583,0xac0331c35
1683928595,0xb09cb705d
1683928607,0xae7c5cfee
1683928619,0xb231cebc9
1683928631,0xb8a9daa6b
1683928643,0xb875f2f11
1683928655,0xbb253bbe2
1683928667,0xb8194a7fd
1683928679,0xc4085f9b8
1683928691,0xbf955b36f
1683928703,0xb9a4de8ce
1683928715,0xbc3d44c29
1683928727,0xb97285e04
1683928739,0xb626ca038
1683928751,0xb50418728
1683928763,0xb134689d3
1683928775,0xb2fd54138
1683928787,0xaf59f71a7
1683928799,0xb3600898e
1683928811,0xabaf19cd3
1683928823,0xc11fede32
1683928835,0xd510052bb
1683928847,0xe24b08c89
1683928859,0xf27a53d99
1683928871,0xf73d08ede
1683928883,0xf54a2a5ec
1683928895,0xf422a9b85
1683928907,0xec0cf0ec0
1683928919,0xf2a3965e4
1683928931,0xf850ad2cb
1683928943,0xf367cd25f
1683928955,0xf21993b36
1683928967,0xef5acedc2
1683928979,0xed561dedc
1683928991,0xed0035e37
1683929003,0xeab5012f1
1683929015,0xe812b7ba3
1683929027,0xec070e162
1683929039,0xe45c70d0a
1683929051,0xde6af9fe4
1683929063,0xea8775027
1683929075,0xe2bf39ce4
1683929087,0xddf88f862
1683929099,0xe662be280
1683929111,0xe564a9712
1683929123,0xeff575a96
1683929135,0xef7428e9d
1683929147,0xe2ab3dda0
1683929159,0xda1d269ec
1683929171,0xdd6ed8fb4
1683929183,0xdb6efd0e3
1683929195,0xd3bb0af2d
1683929207,0xcf5d905db
1683929219,0xcf52297b3
1683929231,0xcc9b01120
1683929243,0xccdf99152
1683929255,0xcdadbd0b5
1683929267,0xc988b9376
1683929279,0xcb733b5b4
1683929291,0xca8e0a789
1683929303,0xcc3c2ea94
1683929315,0xce202c4b4
1683929327,0xcfe5e9ee3
1683929339,0xcf187a643
1683929351,0xd2a03523f
1683929363,0xd9e5796a9
1683929375,0xd29dbc1c7
1683929387,0xd12fd72c9
1683929399,0xcd3ad3f98
1683929411,0xdb2ce0401
1683929423,0xdb0943618
1683929435,0xd53691706
1683929447,0xd365d8a21
1683929459,0xd414cf469
1683929471,0xe21712858
1683929483,0xe9cb8179b
1683929495,0xe284211f4
1683929507,0xe001dc6f9
1683929519,0xdebca59f8
1683929531,0xd5b3055a6
1683929543,0xd459bb2db
1683929555,0xdcc223409
1683929567,0xd1c8834ac
1683929579,0xd5942c463
1683929591,0xd27af5cf0
1683929603,0xda0848eb7
1683929615,0xd14740e9a
1683929627,0xd9b61e6d6
1683929639,0xdc57f2963
1683929651,0xd5e0570c1
1683929663,0xcf8880bd0
1683929675,0xd4430d973
1683929687,0xcea686877
1683929699,0xc655b28cb
1683929711,0xc7fa70c2d
1683929723,0xc2e32ced5
1683929735,0xb8d958204
1683929747,0xc32d4e0ba
1683929759,0xbf2b36afa
1683929771,0xbe63d1064
1683929783,0xc52465b1d
1683929795,0xbcbd61e69
1683929807,0xbd9f1c266
1683929819,0xbc4411821
1683929831,0xb9d44c4a2
1683929843,0xbd0715df8
1683929855,0xb97ba905c
1683929867,0xb8c657bb4
1683929879,0xb45e3eb1a
1683929891,0xb3bd083a5
1683929903,0xb7eb1df18
1683929915,0xb4b34ebe6
1683929927,0xaca49bafd
1683929939,0xb307698e4
1683929951,0xb062a50a3
1683929975,0xb330d718d
1683929987,0xc3be16bf9
1683929999,0xc1d2503ef
1683930011,0xc58d37fea
1683930023,0xc935bf24f
1683930035,0xc317958fd
1683930047,0xb9f6d0ded
1683930059,0xb57a2c2b1
1683930071,0xb9cb021e0
1683930083,0xba613e0c3
1683930095,0xb1438fd51
1683930107,0xb48442b2f
1683930119,0xaed0254a1
1683930131,0xb2bfd4071
1683930143,0xabb78b25d
1683930155,0xb52aa6f9a
1683930167,0xade0a865d
1683930179,0xa75cf06c0
1683930191,0xa849d0cb8
1683930203,0xa7c7c10dd
1683930215,0xb238021bd
1683930227,0xb886294bf
1683930239,0xb5fe30868
1683930251,0xb968f770a
1683930263,0xb41eae76e
1683930275,0xae2dbc868
1683930287,0xabb915c64
1683930299,0xa83ab2904
1683930323,0xaa08f89c8
1683930335,0xbce3f51f7
1683930347,0xb9bf3b555
1683930359,0xb5140cbef
1683930371,0xae822a700
1683930383,0xb36cfada6
1683930395,0xb4c017d79
1683930407,0xaef1d2e8a
1683930419,0xb07c2728a
1683930431,0xb0d1139b7
1683930443,0xadf5beb64
1683930455,0xa96346ab8
1683930467,0xb98eaba10
1683930479,0xc2ee5d97d
1683930491,0xbd8cede78
1683930503,0xbef6b3eff
1683930515,0xb77eb078a
1683930527,0xba798f396
1683930539,0xbad92bc92
1683930551,0xc236724ec
1683930563,0xc52006dde
1683930575,0xb858c1522
1683930587,0xbf0669397
1683930599,0xb8d15126d
1683930611,0xc3031f6a7
1683930623,0xce39cc2bd
1683930635,0xcc014386f
1683930647,0xc98ef1c8b
1683930659,0xc2789e026
1683930671,0xba3465268
1683930683,0xb75e31b2a
1683930695,0xb697153c1
1683930707,0xb3f2cd54e
1683930719,0xafddb11be
1683930731,0xafc421302
1683930743,0xb00c7fe1e
1683930755,0xaf09a5157
1683930767,0xb3504ff76
1683930779,0xb7c80b3fb
1683930791,0xae0e2a3df
1683930803,0xab3d04a9a
1683930815,0x9f04079e2
1683930827,0xac7142d75
1683930839,0xa6de32154
1683930851,0xa377d82d3
1683930863,0xa64e3316e
1683930875,0xa8649dd0a
1683930887,0xa28ee51ed
1683930899,0xa75c0e5e0
1683930911,0xaa9bac9b6
1683930923,0xae619db2f
1683930935,0xab8cccdba
1683930947,0xa78fdf025
1683930959,0xa589afed9
1683930971,0xa924ba460
1683930983,0xaf1347b9d
1683930995,0xabd8d704e
1683931007,0xa25aef441
1683931019,0xa37452539
1683931031,0xa27329d97
1683931043,0xa1c2bfeb8
1683931055,0x9aeb9b549
1683931067,0xa4d77a0a4
1683931079,0x9f421753b
1683931091,0xa042deb78
1683931103,0x9c4d017a4
1683931115,0x96f27ba3b
1683931127,0xa9c83e776
1683931139,0xa0a34843c
1683931151,0xa09e6677d
1683931163,0x9c05007f7
1683931175,0xa1ff4230c
1683931187,0x9e0cdc719
1683931199,0x9e009906b
1683931211,0x965252afe
1683931235,0xa5a35e0c8
1683931247,0xb8d1dc9d4
1683931259,0xac4fdc22c
1683931271,0xb43111b46
1683931295,0xb7b47c554
1683931307,0xce839e081
1683931319,0xc844039f5
1683931331,0xc45de18b1
1683931343,0xbd182599b
1683931355,0xbd2f61fe5
1683931367,0xbb85d9f16
1683931379,0xc0ff6608c
1683931391,0xc1f223a13
1683931403,0xda29091cf
1683931415,0xf32345165
1683931427,0xf30e34ed9
1683931439,0xf1c0c3e46
1683931451,0xf360d5a8a
1683931463,0xfd59fc6a8
1683931475,0xf01d69db4
1683931487,0xf14262abd
1683931499,0xef8772180
1683931511,0xee62c94ef
1683931523,0xe8d7bc91e
1683931535,0xea182b1d9
1683931547,0xf02c201a9
1683931559,0xf17e217bf
1683931571,0xeea6a8d3c
1683931583,0xf0b8b8a90
1683931595,0xf5007c20f
1683931607,0xf8b19b571
1683931619,0xf298f05ac
1683931631,0xf06687495
1683931643,0xf8657ac8f
1683931655,0xebaa10b08
1683931667,0xef373cde5
1683931679,0xf177d91a5
1683931691,0xe8776f442
1683931703,0xecfcbf800
1683931715,0xeb826f573
1683931727,0xfe7951531
1683931739,0xfb5ed6eed
1683931751,0x10a47456f4
1683931763,0xfd16d6c39
1683931775,0xef78b8439
1683931787,0xea3511e37
1683931799,0xe65783b09
1683931811,0xe60aeeece
1683931823,0xdbf4c905e
1683931835,0xe67247a00
1683931847,0xd5025b6ec
1683931859,0xd336c5e5c
1683931871,0xccd5c3228
1683931883,0xc6f12f60c
1683931895,0xbe2de973e
1683931907,0xc1100c472
1683931919,0xb23ea4a48
1683931931,0xb5636f286
1683931943,0xb1eaf8e73
1683931955,0xaa2eaa5b5
1683931967,0xa40807681
1683931979,0xb88223752
1683931991,0xb9bcdffae
1683932003,0xb3efa0744
1683932015,0xab0d04008
1683932027,0xac7b605dd
1683932039,0xadf7fc2fd
1683932051,0xb46cf8101
1683932063,0xb3b5ab06c
1683932075,0xb2d1726dd
1683932087,0xb4dc8b0f7
1683932099,0xb3f31c64d
1683932111,0xad94d417e
1683932123,0xa9683e3cc
1683932135,0xa3f7495dd
1683932147,0xaf5527158
1683932159,0xa86c2f467
1683932171,0xa7b1dfe62
1683932183,0x9e91c983b
1683932195,0x9e987a8cf
1683932207,0x97f9c049b
1683932219,0x9b3b6fc04
1683932231,0x9533d4797
1683932243,0xa3e422244
1683932255,0x9d9a22b86
1683932279,0x9563e09b2
1683932291,0x9637e3bee
1683932303,0xa080e5001
1683932315,0x977d529c6
1683932327,0x9c86489b9
1683932339,0x97d543eeb
1683932351,0x936b9acb3
1683932363,0xa5d3810a5
1683932375,0xa647e26f2
1683932387,0xa6ea8e4fc
1683932399,0xa2119d6f8
1683932411,0x9da9aa5f6
1683932423,0xb15aa8c65
1683932435,0xab3adc769
1683932447,0xae8e854a5
1683932459,0xa692ebd1e
1683932471,0xa69b90cb4
1683932483,0xa83389c32
1683932495,0x9f933b159
1683932507,0xb37cafd67
1683932519,0xaebd587b4
1683932531,0xa639fa792
1683932543,0xa70117490
1683932555,0xa480b3897
1683932567,0x9db2c178e
1683932579,0xabae5e24f
1683932591,0xa77d48b40
1683932603,0xa08de11a3
1683932615,0xa51215860
1683932627,0xabe0558c5
1683932639,0xa371bd17e
1683932651,0xa8831b617
1683932663,0xa62d0e7bb
1683932675,0xa1925ad80
1683932687,0xa31f83e13
1683932699,0x9b14ee75c
1683932711,0x9a0ab66c2
1683932723,0x991debad4
1683932735,0x9129fde18
1683932747,0xa34c28deb
1683932759,0xa692aab27
1683932771,0xa33a3fcdd
1683932783,0xa54bc10f2
1683932795,0xa4f5f6d82
1683932807,0xa6d7aecee
1683932819,0xa1a5eab92
1683932831,0xa7b7d4e7b
1683932843,0xa09e9cd74
1683932855,0xa05854369
1683932867,0xa5355b494
1683932879,0xa1ca7e54e
1683932891,0xa1b44c608
1683932903,0xa3f492193
1683932915,0xa674de42f
1683932927,0xa4245dd06
1683932939,0x9e228a447
1683932951,0x9dcebf3a6
1683932963,0x9ca1da796
1683932975,0x98ef83123
1683932987,0x95c34b2be
1683932999,0x9c8ace49d
1683933011,0x9bd06e7c5
1683933023,0x9b8b99e20
1683933035,0x93d7e2ac4
1683933047,0xa64ce1f4a
1683933059,0xa2b47bec8
1683933071,0xa4a216cb1
1683933083,0x9e1b7cd3e
1683933095,0x9d1f57c5b
1683933107,0x9a5f76a97
1683933119,0x95c97153b
1683933131,0xa100eb20e
1683933143,0xa469e4d24
1683933155,0xa2c5c0a4b
1683933167,0x9e0787502
1683933179,0x9c90b1bbd
1683933191,0x98e2a94e2
1683933203,0x9f17d80e2
1683933215,0x9bce885a3
1683933227,0x9975bdb66
1683933239,0x950ca673e
1683933251,0x91e9b7757
1683933263,0xa4256c24c
1683933275,0xac8728084
1683933287,0xadb827eeb
1683933299,0xa5e66f725
1683933311,0xa0d1e30c8
1683933323,0xa4629f09d
1683933335,0xa09427811
1683933347,0x9da6d9d9b
1683933359,0x9955cdf07
1683933371,0x9939a60fc
1683933383,0x95284b840
1683933395,0xa7c114d54
1683933407,0xad4620ca2
1683933419,0xa9b4a4252
1683933431,0xa2a3c225c
1683933443,0xa8b7f5df0
1683933455,0xa3434a13d
1683933467,0x9babed004
1683933479,0x99efe9882
1683933491,0xad2d1d8b0
1683933515,0xa9c7a4033
1683933527,0xb25124a8c
1683933539,0xac04c7b3a
1683933551,0xaaa51026e
1683933563,0xa908d6a56
1683933575,0xa32130f7c
1683933587,0x9f1651f08
1683933599,0x9a3bd877b
1683933611,0x965ba8de3
1683933623,0x9c0042240
1683933635,0x9bcd6e347
1683933647,0x9f30378dc
1683933659,0x9892dafc9
1683933671,0xaba008d12
1683933683,0xae6f22214
1683933695,0xaf3adb531
1683933707,0xaee980475
1683933719,0xaa2663d4a
1683933731,0xa486d4871
1683933743,0xa3cdff952
1683933755,0x9a5064d4e
1683933767,0xa33ed32cc
1683933779,0xa1b2fe90d
1683933791,0x9eb430ec6
1683933803,0x9a698462b
1683933815,0x999acdefc
1683933827,0x9f63ce9e0
1683933839,0x9e2e4e32c
1683933851,0x9c2fc6b57
1683933863,0x95790069e
1683933875,0x953b1e026
1683933887,0x910809212
1683933899,0xa3266fbf8
1683933911,0xa4c752aee
1683933923,0xa0dde2e62
1683933935,0x9ea3ea508
1683933947,0x95c0d0c40
1683933959,0x96fe44d81
1683933971,0x923e471c6
1683933983,0x9dc85cd07
1683933995,0x985348b29
1683934007,0x938ac4492
1683934019,0x943932a37
1683934031,0x8fce20090
1683934043,0xa1c67778c
1683934055,0x9b7382fd9
1683934067,0x9e7ca5230
1683934091,0x9c9ba6098
1683934103,0xa9364e3ed
1683934115,0xa18aa0c55
1683934127,0x9f0768d50
1683934139,0x9d98aa32e
1683934151,0xa0531c96d
1683934163,0x9f0539256
1683934175,0x9f11d0f81
1683934187,0x9f3a5d465
1683934199,0x9ebfb435d
1683934211,0x999b5c21d
1683934223,0xa67516997
1683934235,0xa4f8ccab8
1683934247,0xa3ec1643b
1683934259,0x9f42261e3
1683934271,0x9d8ab2140
1683934283,0x9d500c901
1683934295,0xa09c89f16
1683934307,0xa35145cea
1683934319,0xa03b2c876
1683934331,0x9f3e37b38
1683934343,0x9de705ea2
1683934355,0x990a349e4
1683934367,0x9cb105b7d
1683934391,0x97dfb8973
1683934403,0xa3935b096
1683934415,0xa45ce0f05
1683934427,0xa070dd313
1683934439,0xa56b69c6c
1683934451,0xa867e49e5
1683934463,0xa22a62c39
1683934475,0x9eb0b1291
1683934487,0x9b473fbc5
1683934499,0x99b78899c
1683934511,0x95d595eec
1683934523,0x91aa3b6e6
1683934535,0x8d0df1365
1683934547,0x9eaf16245
1683934559,0x9dd819983
1683934571,0x9be58d765
1683934583,0x9f6d0ccb9
1683934595,0x9c5010e5c
1683934607,0x97e375678
1683934619,0x97e54717e
1683934631,0x95d849f37
1683934643,0x94f84b266
1683934655,0x9e0ebd6fa
1683934667,0x967692a0d
1683934679,0x9e9352a32
1683934691,0x9a29a1a4f
1683934703,0x9949536ca
1683934715,0x904263346
1683934727,0x999aeab51
1683934739,0x95ac78295
1683934751,0x95a0465c4
1683934763,0x8dc432bdf
1683934775,0x8f05a0e77
1683934787,0x8ec608654
1683934799,0x8dee0508c
1683934811,0x89fbe1d42
1683934823,0x9b3560e81
1683934835,0x9ab39ab76
1683934847,0x957cd41d5
1683934859,0x936f3f28a
1683934871,0x9338805b5
1683934883,0x9656e8131
1683934895,0x8f078eee7
1683934907,0x8ce0f335a
1683934919,0x9457a3dfd
1683934931,0x9590ab7b9
1683934943,0x9aff152b9
1683934955,0x9e2cc065e
1683934967,0x9edda0524
1683934979,0x9e1e08303
1683934991,0x9f65e546c
1683935003,0x9d73a09d6
1683935015,0x9dde5d040
1683935027,0x96e2836ee
1683935039,0x99f33b21f
1683935051,0x9bca0aca5
1683935063,0xa09384148
1683935075,0x9e1a4fd64
1683935087,0x9b7d9eb21
1683935099,0x94ac895b8
1683935111,0x9eb24baf5
1683935123,0x9b90da430
1683935135,0x95eadcbfc
1683935147,0x94a28f6bc
1683935159,0x929da6bbf
1683935171,0x8f68c133b
1683935183,0x8b4d7c76e
1683935195,0x9cb67c216
1683935207,0x96746fe62
1683935219,0x92d3eee85
1683935231,0x8b9656558
1683935243,0x9d031c259
1683935255,0x9fd203a46
1683935267,0xa13fa845e
1683935279,0x9cd14f97c
1683935291,0x9c3e367a4
